2,31,24811570,59436050,,285,3558,Z,65,Estonia
2,40,24896060,59447210,,147,3564,Z,112,Priisle
2,40,24733030,59434660,,114,3565,Z,6,Priisle
2,63,24895280,59447780,,106,3571,Z,34,Priisle
2,37,24698370,59405790,,297,3573,Z,57,Kakumäe sadam
2,11,24655680,59405080,,23,3574,Z,60,Kadaka
2,19,24764590,59443500,,67,3575,Z,88,Reisisadama D-terminal
2,58,24895220,59447870,,88,3577,Z,42,Priisle
2,15,24773350,59429650,,307,3578,Z,38,Estonia
2,40,24895220,59447820,,82,3579,Z,97,Pelguranna
2,35,24706590,59440730,,153,3581,Z,54,Seli
2,35,24897270,59444960,,2,3582,Z,100,Seli
2,38,24760400,59438950,,82,3588,Z,6,Viru keskus
2,25,24764090,59443260,,63,3593,Z,89,Reisisadama D-terminal
2,31A,24813350,59435470,,108,3594,Z,60,Priisle
2,34,24759810,59439220,,76,3625,Z,28,Viru keskus
2,13,24683070,59406740,,207,3627,Z,91,Priisle
2,40,24696840,59448800,,270,3702,Z,53,Pelguranna
2,42,24635530,59412600,,122,3703,Z,120,Väike-Õismäe
2,50,24827230,59433350,,71,3763,Z,12,Seli
2,49,24838640,59425630,,342,3779,Z,24,Viimsi keskus
2,44,24839730,59435330,,252,3788,Z,63,P. Pinna
2,31,24891510,59447970,,157,3790,Z,6,Priisle
2,60,24770660,59438420,,255,3792,Z,9,Maneezi
2,65,24840440,59422900,,340,3794,Z,80,Priisle
2,40,24895480,59447510,,154,3810,Z,154,Priisle
2,49,24799770,59418430,,91,3898,Z,55,Lennujaam
2,35,24763850,59435440,,69,3920,Z,6,Seli
2,34,24811530,59457190,,25,3999,Z,7,Muuga aedlinn
1,81,24704570,59428950,,27,6350,false,31,Kaubamaja
1,84,24742420,59441620,,35,6353,false,69,Balti jaam
1,84,24727040,59434810,,76,6355,false,129,Balti jaam
1,85,24691440,59414860,,24,6357,false,131,Balti jaam
1,84,24742410,59441530,,46,6358,false,97,Balti jaam
1,81,24658740,59400740,,152,6359,false,72,Mustamäe
1,85,24658540,59400900,,183,6360,false,40,Mustamäe
1,81,24687000,59410630,,205,6362,false,126,Mustamäe
1,85,24671790,59404380,,257,6364,false,68,Mustamäe
1,72,24704000,59408280,,24,6453,false,123,Kopli
1,83,24667820,59397030,,259,6454,false,120,Mustamäe
1,83,24660890,59399530,,122,6458,false,35,Kaubamaja
1,81,24658690,59400550,,200,6459,false,44,Mustamäe
1,72,24707400,59440190,,332,6460,false,145,Kopli
1,72,24659370,59400110,,145,6461,false,8,Mustamäe
1,81,24658680,59400600,,146,6462,false,100,Mustamäe
1,81,24672200,59404370,,76,6464,false,9,Kaubamaja
1,83,24722430,59427610,,66,6466,false,9,Kaubamaja
1,72,24704570,59442690,,156,6467,false,102,Mustamäe
1,72,24659200,59400200,,134,6468,false,192,Mustamäe
1,83,24731780,59428960,,251,6469,false,92,Mustamäe
1,72,24660180,59400080,,93,6473,false,159,Kopli
